id	date	URI	label
2	20110211072257	http://archiveit.prod.odu.edu:8080/2358/20110211072257/http://1000memories.com/egypt/	1
2	20110211191423	http://archiveit.prod.odu.edu:8080/2358/20110211191423/http://1000memories.com/egypt/	1
2	20110213094919	http://archiveit.prod.odu.edu:8080/2358/20110213094919/http://1000memories.com/egypt/	1
2	20110213135321	http://archiveit.prod.odu.edu:8080/2358/20110213135321/http://1000memories.com/egypt/	1
2	20110214073459	http://archiveit.prod.odu.edu:8080/2358/20110214073459/http://1000memories.com/egypt/	1
2	20110218084036	http://archiveit.prod.odu.edu:8080/2358/20110218084036/http://1000memories.com/egypt/	1
2	20110222062618	http://archiveit.prod.odu.edu:8080/2358/20110222062618/http://1000memories.com/egypt/	1
2	20110223063427	http://archiveit.prod.odu.edu:8080/2358/20110223063427/http://1000memories.com/egypt/	1
2	20110227084443	http://archiveit.prod.odu.edu:8080/2358/20110227084443/http://1000memories.com/egypt/	1
2	20110228075716	http://archiveit.prod.odu.edu:8080/2358/20110228075716/http://1000memories.com/egypt/	1
2	20110307143337	http://archiveit.prod.odu.edu:8080/2358/20110307143337/http://1000memories.com/egypt/	1
2	20110314134343	http://archiveit.prod.odu.edu:8080/2358/20110314134343/http://1000memories.com/egypt/	1
2	20111120111438	http://archiveit.prod.odu.edu:8080/2358/20111120111438/http://1000memories.com/egypt/	1
2	20111122090354	http://archiveit.prod.odu.edu:8080/2358/20111122090354/http://1000memories.com/egypt/	1
2	20111123100233	http://archiveit.prod.odu.edu:8080/2358/20111123100233/http://1000memories.com/egypt/	1
2	20111128041435	http://archiveit.prod.odu.edu:8080/2358/20111128041435/http://1000memories.com/egypt/	1
2	20111128095625	http://archiveit.prod.odu.edu:8080/2358/20111128095625/http://1000memories.com/egypt/	1
2	20111207115336	http://archiveit.prod.odu.edu:8080/2358/20111207115336/http://1000memories.com/egypt/	1
2	20111214090822	http://archiveit.prod.odu.edu:8080/2358/20111214090822/http://1000memories.com/egypt/	1
2	20130207113033	http://archiveit.prod.odu.edu:8080/2358/20130207113033/http://1000memories.com/egypt/	1
3	20120920101228	http://archiveit.prod.odu.edu:8080/2358/20120920101228/http://25leaks.com/	1
3	20120927153848	http://archiveit.prod.odu.edu:8080/2358/20120927153848/http://25leaks.com/	1
3	20121004095457	http://archiveit.prod.odu.edu:8080/2358/20121004095457/http://25leaks.com/	1
3	20121011102208	http://archiveit.prod.odu.edu:8080/2358/20121011102208/http://25leaks.com/	1
3	20121018130210	http://archiveit.prod.odu.edu:8080/2358/20121018130210/http://25leaks.com/	1
3	20121101095132	http://archiveit.prod.odu.edu:8080/2358/20121101095132/http://25leaks.com/	1
3	20121108102112	http://archiveit.prod.odu.edu:8080/2358/20121108102112/http://25leaks.com/	1
3	20121115095235	http://archiveit.prod.odu.edu:8080/2358/20121115095235/http://25leaks.com/	1
3	20121122100722	http://archiveit.prod.odu.edu:8080/2358/20121122100722/http://25leaks.com/	1
3	20121129102823	http://archiveit.prod.odu.edu:8080/2358/20121129102823/http://25leaks.com/	1
3	20121206102105	http://archiveit.prod.odu.edu:8080/2358/20121206102105/http://25leaks.com/	1
3	20121213102904	http://archiveit.prod.odu.edu:8080/2358/20121213102904/http://25leaks.com/	1
3	20121220100129	http://archiveit.prod.odu.edu:8080/2358/20121220100129/http://25leaks.com/	1
3	20121227111017	http://archiveit.prod.odu.edu:8080/2358/20121227111017/http://25leaks.com/	1
3	20130103102014	http://archiveit.prod.odu.edu:8080/2358/20130103102014/http://25leaks.com/	1
3	20130110172509	http://archiveit.prod.odu.edu:8080/2358/20130110172509/http://25leaks.com/	1
3	20130117103613	http://archiveit.prod.odu.edu:8080/2358/20130117103613/http://25leaks.com/	1
3	20130124103839	http://archiveit.prod.odu.edu:8080/2358/20130124103839/http://25leaks.com/	1
3	20130131125959	http://archiveit.prod.odu.edu:8080/2358/20130131125959/http://25leaks.com/	1
3	20130207104433	http://archiveit.prod.odu.edu:8080/2358/20130207104433/http://25leaks.com/	1
3	20130215210300	http://archiveit.prod.odu.edu:8080/2358/20130215210300/http://25leaks.com/	1
3	20130221080251	http://archiveit.prod.odu.edu:8080/2358/20130221080251/http://25leaks.com/	0
3	20130228080245	http://archiveit.prod.odu.edu:8080/2358/20130228080245/http://25leaks.com/	1
3	20130307080249	http://archiveit.prod.odu.edu:8080/2358/20130307080249/http://25leaks.com/	1
3	20130314080247	http://archiveit.prod.odu.edu:8080/2358/20130314080247/http://25leaks.com/	1
3	20130321080254	http://archiveit.prod.odu.edu:8080/2358/20130321080254/http://25leaks.com/	1
3	20130328080240	http://archiveit.prod.odu.edu:8080/2358/20130328080240/http://25leaks.com/	1
3	20130328080257	http://archiveit.prod.odu.edu:8080/2358/20130328080257/http://25leaks.com/	1
3	20130404080248	http://archiveit.prod.odu.edu:8080/2358/20130404080248/http://25leaks.com/	1
3	20130404080250	http://archiveit.prod.odu.edu:8080/2358/20130404080250/http://25leaks.com/	1
3	20130411080241	http://archiveit.prod.odu.edu:8080/2358/20130411080241/http://25leaks.com/	1
3	20130411080251	http://archiveit.prod.odu.edu:8080/2358/20130411080251/http://25leaks.com/	1
6	20120520155413	http://archiveit.prod.odu.edu:8080/2358/20120520155413/http://ahmedshafikeg.wordpress.com/	1
6	20120522175018	http://archiveit.prod.odu.edu:8080/2358/20120522175018/http://ahmedshafikeg.wordpress.com/	1
6	20120524105355	http://archiveit.prod.odu.edu:8080/2358/20120524105355/http://ahmedshafikeg.wordpress.com/	1
6	20120531111719	http://archiveit.prod.odu.edu:8080/2358/20120531111719/http://ahmedshafikeg.wordpress.com/	1
6	20120607100749	http://archiveit.prod.odu.edu:8080/2358/20120607100749/http://ahmedshafikeg.wordpress.com/	1
6	20120614104536	http://archiveit.prod.odu.edu:8080/2358/20120614104536/http://ahmedshafikeg.wordpress.com/	1
6	20120621103622	http://archiveit.prod.odu.edu:8080/2358/20120621103622/http://ahmedshafikeg.wordpress.com/	1
6	20120628101058	http://archiveit.prod.odu.edu:8080/2358/20120628101058/http://ahmedshafikeg.wordpress.com/	1
6	20120705105148	http://archiveit.prod.odu.edu:8080/2358/20120705105148/http://ahmedshafikeg.wordpress.com/	1
6	20120712101554	http://archiveit.prod.odu.edu:8080/2358/20120712101554/http://ahmedshafikeg.wordpress.com/	1
6	20120719111035	http://archiveit.prod.odu.edu:8080/2358/20120719111035/http://ahmedshafikeg.wordpress.com/	1
6	20120726113904	http://archiveit.prod.odu.edu:8080/2358/20120726113904/http://ahmedshafikeg.wordpress.com/	1
6	20120802145648	http://archiveit.prod.odu.edu:8080/2358/20120802145648/http://ahmedshafikeg.wordpress.com/	1
6	20120809115728	http://archiveit.prod.odu.edu:8080/2358/20120809115728/http://ahmedshafikeg.wordpress.com/	1
6	20120816104340	http://archiveit.prod.odu.edu:8080/2358/20120816104340/http://ahmedshafikeg.wordpress.com/	1
6	20120823101216	http://archiveit.prod.odu.edu:8080/2358/20120823101216/http://ahmedshafikeg.wordpress.com/	1
6	20120830101842	http://archiveit.prod.odu.edu:8080/2358/20120830101842/http://ahmedshafikeg.wordpress.com/	1
6	20120906102245	http://archiveit.prod.odu.edu:8080/2358/20120906102245/http://ahmedshafikeg.wordpress.com/	1
6	20120913114859	http://archiveit.prod.odu.edu:8080/2358/20120913114859/http://ahmedshafikeg.wordpress.com/	1
6	20120920101228	http://archiveit.prod.odu.edu:8080/2358/20120920101228/http://ahmedshafikeg.wordpress.com/	1
6	20120927153848	http://archiveit.prod.odu.edu:8080/2358/20120927153848/http://ahmedshafikeg.wordpress.com/	1
6	20121004095457	http://archiveit.prod.odu.edu:8080/2358/20121004095457/http://ahmedshafikeg.wordpress.com/	1
6	20121011102208	http://archiveit.prod.odu.edu:8080/2358/20121011102208/http://ahmedshafikeg.wordpress.com/	1
6	20121018130210	http://archiveit.prod.odu.edu:8080/2358/20121018130210/http://ahmedshafikeg.wordpress.com/	1
6	20121101095133	http://archiveit.prod.odu.edu:8080/2358/20121101095133/http://ahmedshafikeg.wordpress.com/	1
6	20121108102112	http://archiveit.prod.odu.edu:8080/2358/20121108102112/http://ahmedshafikeg.wordpress.com/	1
6	20121115095235	http://archiveit.prod.odu.edu:8080/2358/20121115095235/http://ahmedshafikeg.wordpress.com/	1
6	20121122100721	http://archiveit.prod.odu.edu:8080/2358/20121122100721/http://ahmedshafikeg.wordpress.com/	1
6	20121129102823	http://archiveit.prod.odu.edu:8080/2358/20121129102823/http://ahmedshafikeg.wordpress.com/	1
6	20121206102105	http://archiveit.prod.odu.edu:8080/2358/20121206102105/http://ahmedshafikeg.wordpress.com/	1
6	20121213102904	http://archiveit.prod.odu.edu:8080/2358/20121213102904/http://ahmedshafikeg.wordpress.com/	1
6	20121220100130	http://archiveit.prod.odu.edu:8080/2358/20121220100130/http://ahmedshafikeg.wordpress.com/	1
6	20121227111017	http://archiveit.prod.odu.edu:8080/2358/20121227111017/http://ahmedshafikeg.wordpress.com/	1
6	20130103102014	http://archiveit.prod.odu.edu:8080/2358/20130103102014/http://ahmedshafikeg.wordpress.com/	1
6	20130110172510	http://archiveit.prod.odu.edu:8080/2358/20130110172510/http://ahmedshafikeg.wordpress.com/	1
6	20130124103839	http://archiveit.prod.odu.edu:8080/2358/20130124103839/http://ahmedshafikeg.wordpress.com/	1
6	20130131125959	http://archiveit.prod.odu.edu:8080/2358/20130131125959/http://ahmedshafikeg.wordpress.com/	1
6	20130207104433	http://archiveit.prod.odu.edu:8080/2358/20130207104433/http://ahmedshafikeg.wordpress.com/	1
6	20130215210300	http://archiveit.prod.odu.edu:8080/2358/20130215210300/http://ahmedshafikeg.wordpress.com/	1
6	20130221080258	http://archiveit.prod.odu.edu:8080/2358/20130221080258/http://ahmedshafikeg.wordpress.com/	1
6	20130228080245	http://archiveit.prod.odu.edu:8080/2358/20130228080245/http://ahmedshafikeg.wordpress.com/	1
6	20130307080249	http://archiveit.prod.odu.edu:8080/2358/20130307080249/http://ahmedshafikeg.wordpress.com/	1
6	20130314080247	http://archiveit.prod.odu.edu:8080/2358/20130314080247/http://ahmedshafikeg.wordpress.com/	1
6	20130321080244	http://archiveit.prod.odu.edu:8080/2358/20130321080244/http://ahmedshafikeg.wordpress.com/	1
10	20111202004616	http://archiveit.prod.odu.edu:8080/2358/20111202004616/http://ana-ikhwan.blogspot.com/	1
10	20111203061926	http://archiveit.prod.odu.edu:8080/2358/20111203061926/http://ana-ikhwan.blogspot.com/	1
10	20111220144216	http://archiveit.prod.odu.edu:8080/2358/20111220144216/http://ana-ikhwan.blogspot.com/	1
12	20110814100157	http://archiveit.prod.odu.edu:8080/2358/20110814100157/http://anarabcitizen.blogspot.com/	1
12	20111121141648	http://archiveit.prod.odu.edu:8080/2358/20111121141648/http://anarabcitizen.blogspot.com/	1
12	20111122092959	http://archiveit.prod.odu.edu:8080/2358/20111122092959/http://anarabcitizen.blogspot.com/	1
12	20111123104345	http://archiveit.prod.odu.edu:8080/2358/20111123104345/http://anarabcitizen.blogspot.com/	1
12	20111124084003	http://archiveit.prod.odu.edu:8080/2358/20111124084003/http://anarabcitizen.blogspot.com/	1
12	20111125104036	http://archiveit.prod.odu.edu:8080/2358/20111125104036/http://anarabcitizen.blogspot.com/	1
12	20111126123158	http://archiveit.prod.odu.edu:8080/2358/20111126123158/http://anarabcitizen.blogspot.com/	1
12	20111127144000	http://archiveit.prod.odu.edu:8080/2358/20111127144000/http://anarabcitizen.blogspot.com/	1
12	20111128101312	http://archiveit.prod.odu.edu:8080/2358/20111128101312/http://anarabcitizen.blogspot.com/	1
12	20111129102857	http://archiveit.prod.odu.edu:8080/2358/20111129102857/http://anarabcitizen.blogspot.com/	1
12	20111130203059	http://archiveit.prod.odu.edu:8080/2358/20111130203059/http://anarabcitizen.blogspot.com/	1
12	20111201173216	http://archiveit.prod.odu.edu:8080/2358/20111201173216/http://anarabcitizen.blogspot.com/	1
12	20111202155338	http://archiveit.prod.odu.edu:8080/2358/20111202155338/http://anarabcitizen.blogspot.com/	1
12	20111214090939	http://archiveit.prod.odu.edu:8080/2358/20111214090939/http://anarabcitizen.blogspot.com/	1
12	20111218093551	http://archiveit.prod.odu.edu:8080/2358/20111218093551/http://anarabcitizen.blogspot.com/	1
12	20111218121814	http://archiveit.prod.odu.edu:8080/2358/20111218121814/http://anarabcitizen.blogspot.com/	1
12	20111219093356	http://archiveit.prod.odu.edu:8080/2358/20111219093356/http://anarabcitizen.blogspot.com/	1
12	20111219122936	http://archiveit.prod.odu.edu:8080/2358/20111219122936/http://anarabcitizen.blogspot.com/	1
12	20111226173941	http://archiveit.prod.odu.edu:8080/2358/20111226173941/http://anarabcitizen.blogspot.com/	1
12	20120102173720	http://archiveit.prod.odu.edu:8080/2358/20120102173720/http://anarabcitizen.blogspot.com/	1
12	20120607134159	http://archiveit.prod.odu.edu:8080/2358/20120607134159/http://anarabcitizen.blogspot.com/	1
12	20120610135536	http://archiveit.prod.odu.edu:8080/2358/20120610135536/http://anarabcitizen.blogspot.com/	1
14	20110518044030	http://archiveit.prod.odu.edu:8080/2358/20110518044030/http://asmamahfouz.com/	1
14	20110531101951	http://archiveit.prod.odu.edu:8080/2358/20110531101951/http://asmamahfouz.com/	1
14	20110612095431	http://archiveit.prod.odu.edu:8080/2358/20110612095431/http://asmamahfouz.com/	1
14	20110704163241	http://archiveit.prod.odu.edu:8080/2358/20110704163241/http://asmamahfouz.com/	1
14	20110803072529	http://archiveit.prod.odu.edu:8080/2358/20110803072529/http://asmamahfouz.com/	1
14	20110814100110	http://archiveit.prod.odu.edu:8080/2358/20110814100110/http://asmamahfouz.com/	1
14	20110828125643	http://archiveit.prod.odu.edu:8080/2358/20110828125643/http://asmamahfouz.com/	1
14	20110911132210	http://archiveit.prod.odu.edu:8080/2358/20110911132210/http://asmamahfouz.com/	1
14	20111009122647	http://archiveit.prod.odu.edu:8080/2358/20111009122647/http://asmamahfouz.com/	1
14	20111117092601	http://archiveit.prod.odu.edu:8080/2358/20111117092601/http://asmamahfouz.com/	1
14	20111120111415	http://archiveit.prod.odu.edu:8080/2358/20111120111415/http://asmamahfouz.com/	1
14	20111122090331	http://archiveit.prod.odu.edu:8080/2358/20111122090331/http://asmamahfouz.com/	1
14	20111123100210	http://archiveit.prod.odu.edu:8080/2358/20111123100210/http://asmamahfouz.com/	1
14	20111128095603	http://archiveit.prod.odu.edu:8080/2358/20111128095603/http://asmamahfouz.com/	1
14	20111207115313	http://archiveit.prod.odu.edu:8080/2358/20111207115313/http://asmamahfouz.com/	1
14	20111214090800	http://archiveit.prod.odu.edu:8080/2358/20111214090800/http://asmamahfouz.com/	1
14	20111218121630	http://archiveit.prod.odu.edu:8080/2358/20111218121630/http://asmamahfouz.com/	1
14	20111219122715	http://archiveit.prod.odu.edu:8080/2358/20111219122715/http://asmamahfouz.com/	1
14	20111226124815	http://archiveit.prod.odu.edu:8080/2358/20111226124815/http://asmamahfouz.com/	1
14	20120102130802	http://archiveit.prod.odu.edu:8080/2358/20120102130802/http://asmamahfouz.com/	1
14	20120109131610	http://archiveit.prod.odu.edu:8080/2358/20120109131610/http://asmamahfouz.com/	1
14	20120116132535	http://archiveit.prod.odu.edu:8080/2358/20120116132535/http://asmamahfouz.com/	1
14	20120123190912	http://archiveit.prod.odu.edu:8080/2358/20120123190912/http://asmamahfouz.com/	1
14	20120130135109	http://archiveit.prod.odu.edu:8080/2358/20120130135109/http://asmamahfouz.com/	1
14	20130328080241	http://archiveit.prod.odu.edu:8080/2358/20130328080241/http://asmamahfouz.com/	1
14	20130404080248	http://archiveit.prod.odu.edu:8080/2358/20130404080248/http://asmamahfouz.com/	1
14	20130411080241	http://archiveit.prod.odu.edu:8080/2358/20130411080241/http://asmamahfouz.com/	1
15	20110704163238	http://archiveit.prod.odu.edu:8080/2358/20110704163238/http://blog.harassmap.org/	1
15	20110803072523	http://archiveit.prod.odu.edu:8080/2358/20110803072523/http://blog.harassmap.org/	1
15	20110814100104	http://archiveit.prod.odu.edu:8080/2358/20110814100104/http://blog.harassmap.org/	1
15	20110828125637	http://archiveit.prod.odu.edu:8080/2358/20110828125637/http://blog.harassmap.org/	1
15	20110911132206	http://archiveit.prod.odu.edu:8080/2358/20110911132206/http://blog.harassmap.org/	1
15	20111009122640	http://archiveit.prod.odu.edu:8080/2358/20111009122640/http://blog.harassmap.org/	1
15	20111117092601	http://archiveit.prod.odu.edu:8080/2358/20111117092601/http://blog.harassmap.org/	1
15	20111120111414	http://archiveit.prod.odu.edu:8080/2358/20111120111414/http://blog.harassmap.org/	1
15	20111122090326	http://archiveit.prod.odu.edu:8080/2358/20111122090326/http://blog.harassmap.org/	1
15	20111123100210	http://archiveit.prod.odu.edu:8080/2358/20111123100210/http://blog.harassmap.org/	1
15	20111128095603	http://archiveit.prod.odu.edu:8080/2358/20111128095603/http://blog.harassmap.org/	1
15	20111207115314	http://archiveit.prod.odu.edu:8080/2358/20111207115314/http://blog.harassmap.org/	1
15	20111214090754	http://archiveit.prod.odu.edu:8080/2358/20111214090754/http://blog.harassmap.org/	1
15	20111218121624	http://archiveit.prod.odu.edu:8080/2358/20111218121624/http://blog.harassmap.org/	1
15	20111219122716	http://archiveit.prod.odu.edu:8080/2358/20111219122716/http://blog.harassmap.org/	1
15	20111226124810	http://archiveit.prod.odu.edu:8080/2358/20111226124810/http://blog.harassmap.org/	1
15	20120102130755	http://archiveit.prod.odu.edu:8080/2358/20120102130755/http://blog.harassmap.org/	1
15	20120109131609	http://archiveit.prod.odu.edu:8080/2358/20120109131609/http://blog.harassmap.org/	1
15	20120116132538	http://archiveit.prod.odu.edu:8080/2358/20120116132538/http://blog.harassmap.org/	1
15	20120123190922	http://archiveit.prod.odu.edu:8080/2358/20120123190922/http://blog.harassmap.org/	1
15	20120130135113	http://archiveit.prod.odu.edu:8080/2358/20120130135113/http://blog.harassmap.org/	1
15	20120220181713	http://archiveit.prod.odu.edu:8080/2358/20120220181713/http://blog.harassmap.org/	1
15	20120420175923	http://archiveit.prod.odu.edu:8080/2358/20120420175923/http://blog.harassmap.org/	1
15	20120524165837	http://archiveit.prod.odu.edu:8080/2358/20120524165837/http://blog.harassmap.org/	1
15	20120724122330	http://archiveit.prod.odu.edu:8080/2358/20120724122330/http://blog.harassmap.org/	1
15	20120924123915	http://archiveit.prod.odu.edu:8080/2358/20120924123915/http://blog.harassmap.org/	1
15	20121124112422	http://archiveit.prod.odu.edu:8080/2358/20121124112422/http://blog.harassmap.org/	1
15	20130124123037	http://archiveit.prod.odu.edu:8080/2358/20130124123037/http://blog.harassmap.org/	1
15	20130324091638	http://archiveit.prod.odu.edu:8080/2358/20130324091638/http://blog.harassmap.org/	1
16	20111122214655	http://archiveit.prod.odu.edu:8080/2358/20111122214655/http://blog.hootsuite.com/egypt/	1
16	20111123175034	http://archiveit.prod.odu.edu:8080/2358/20111123175034/http://blog.hootsuite.com/egypt/	1
